,name,description,loss,loss_path,weights,a,scale,n,theta,nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,status,niter,success,message
76,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.4,5,0.78539816339,81,564,94,0,177,2,0.7423930512486042,[0.04202897 0.05988858 0.06713038 0.05988855 0.04202903],"[-6.68926433e-08  2.79314797e-08  2.90515739e-08 -7.61284524e-09
 -8.46230120e-09]","[array([0.]), array([2.02515102, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.49379041, 0.70361811, 0.78870045, 0.70361811, 0.49379033]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[564, 0]","[0, 0]","[0, 0]","[array([-0.08511514]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[   6.75512726 -170.2391746   417.46461629 -491.82669146  271.87932817],6.68926433342043e-08,0.0,519.5507159233093,4.0114484787803475e-09,1.0,2,81,True,`xtol` termination condition is satisfied.
77,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.4,5,1.57079632679,77,582,97,0,168,4,0.8196744754516533,[0.06755541 0.09626034 0.10790324 0.09626139 0.06755545],"[ 1.15709244e-07 -1.40865195e-06  1.40081608e-06 -3.60149634e-07
  1.67278329e-07]","[array([0.]), array([2.02515102, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.49379035, 0.7036181 , 0.78870046, 0.70361812, 0.49379033]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[582, 0]","[0, 0]","[0, 0]","[array([-0.13680966]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[  46.3935235  -202.98367569  378.45316994 -397.96404778  207.4622239 ],1.4086519522366059e-06,0.0,654.4345536231995,3.3690989272057205e-09,1.0,2,77,True,`xtol` termination condition is satisfied.
78,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.4,5,2.35619449019,68,528,88,0,156,2,0.8777449741504163,[0.07260686 0.10345922 0.11597105 0.10345854 0.07260766],"[ 1.30535184e-07 -5.04646242e-07  8.49625944e-07 -1.19043086e-06
  9.27781564e-07]","[array([-1.42108547e-14]), array([2.02515102, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.49379031, 0.70361811, 0.78870045, 0.70361811, 0.49379033]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[528, 0]","[0, 0]","[0, 0]","[array([-0.1470396]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[  48.65422385 -185.65994761  327.75707173 -335.91930824  173.08049081],1.190430862968439e-06,1.4210854715202004e-14,686.0027701854706,5.597401034484971e-09,1.0,2,68,True,`xtol` termination condition is satisfied.
79,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.4,5,3.14159265359,66,402,67,0,125,4,1.0130947176890759,[-0.1525682  -0.21739944 -0.24368765 -0.21739945 -0.1525682 ],"[-1.65272049e-09  4.43352433e-09  1.61739577e-09 -5.74250800e-09
  9.34568894e-10]","[array([-1.19459997e-13]), array([2.02515102, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.49379033, 0.70361811, 0.78870045, 0.70361811, 0.49379033]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[402, 0]","[0, 0]","[0, 0]","[array([0.30897364]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 135.17567183 -239.04734965  201.22442712  -84.27094143    6.15315334],5.742507996897572e-09,1.1945999744966684e-13,497.63695430755615,1117.9772441481964,1.0,1,66,True,`gtol` termination condition is satisfied.
80,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,0.78539816339,1,2,1,0,0,0,2.7191323283447533,[0.40881848],[0.],"[array([-1.11022302e-16]), array([1.46479477])]","[array([[0.6826895]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([-0.59883517]), array([0.])]",equality_constrained_sqp,[1.46479477],0.0,1.1102230246251565e-16,0.002593994140625,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
81,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,1.57079632679,1,2,1,0,0,0,3.150288431802798,[0.36719795],[0.],"[array([-1.11022302e-16]), array([1.46479477])]","[array([[0.6826895]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([-0.53786963]), array([0.])]",equality_constrained_sqp,[1.46479477],0.0,1.1102230246251565e-16,0.0028128623962402344,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
82,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,2.35619449019,1,2,1,0,0,0,3.298271368217981,[0.10260461],[0.],"[array([-1.11022302e-16]), array([1.46479477])]","[array([[0.6826895]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([-0.15029469]), array([0.])]",equality_constrained_sqp,[1.46479477],0.0,1.1102230246251565e-16,0.003652334213256836,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
83,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,1,3.14159265359,1,2,1,0,0,0,3.2742695689462447,[-0.27093706],[0.],"[array([-1.11022302e-16]), array([1.46479477])]","[array([[0.6826895]]), array([[1.]])]","[2, 0]","[0, 0]","[0, 0]","[array([0.39686718]), array([0.])]",equality_constrained_sqp,[1.46479477],0.0,1.1102230246251565e-16,0.0026531219482421875,1.0,1.0,1,1,True,`gtol` termination condition is satisfied.
84,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,0.78539816339,13,39,13,0,12,1,1.0423598539400243,[0.10911849 0.1091185 ],[-2.03430825e-09  2.03430829e-09],"[array([0.]), array([2.09533845, 0.        ])]","[array([[0.47724987, 0.47724987]]), array([[1., 0.],
       [0., 1.]])]","[39, 0]","[0, 0]","[0, 0]","[array([-0.22864018]), array([0., 0.])]",equality_constrained_sqp,[-10.86716729  12.96250574],2.0343082912654964e-09,0.0,6.553129196166992,19.518001153347257,1.0,1,13,True,`gtol` termination condition is satisfied.
85,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,1.57079632679,18,54,18,0,17,1,1.2533400106876322,[0.17625283 0.17625283],[ 7.27969351e-10 -7.27969379e-10],"[array([-8.8817842e-15]), array([2.09533845, 0.        ])]","[array([[0.47724987, 0.47724987]]), array([[1., 0.],
       [0., 1.]])]","[54, 0]","[0, 0]","[0, 0]","[array([-0.36930933]), array([0., 0.])]",equality_constrained_sqp,[-6.2153297   8.31066815],7.279693792217046e-10,8.881784197001252e-15,7.2258219718933105,10.657815190379218,1.0,1,18,True,`gtol` termination condition is satisfied.
86,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,2.35619449019,24,75,25,0,23,1,1.4067682889765716,[0.17686163 0.17686162],[ 2.94185143e-09 -2.94185143e-09],"[array([7.10542736e-15]), array([2.09533845, 0.        ])]","[array([[0.47724987, 0.47724987]]), array([[1., 0.],
       [0., 1.]])]","[75, 0]","[0, 0]","[0, 0]","[array([-0.37058497]), array([0., 0.])]",equality_constrained_sqp,[-4.57860877  6.67394722],2.9418514291279507e-09,7.105427357601002e-15,13.530420541763306,4.781866971659532,1.0,1,24,True,`gtol` termination condition is satisfied.
87,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,2,3.14159265359,25,75,25,0,24,1,1.6172998559063192,[-0.21277101 -0.212771  ],[-5.08142101e-09  5.08142095e-09],"[array([1.83408844e-13]), array([2.09533845, 0.        ])]","[array([[0.47724987, 0.47724987]]), array([[1., 0.],
       [0., 1.]])]","[75, 0]","[0, 0]","[0, 0]","[array([0.44582727]), array([0., 0.])]",equality_constrained_sqp,[ 7.18252304 -5.08718458],5.081421006192244e-09,1.8340884366807586e-13,19.32908320426941,8.165976502571326,1.0,1,25,True,`gtol` termination condition is satisfied.
88,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,0.78539816339,29,124,31,0,37,1,1.0171736025309435,[0.08926591 0.1276918  0.08926591],[ 7.30191520e-09 -4.58885438e-09 -7.37717054e-10],"[array([-1.42108547e-14]), array([2.09533845, 0.        , 0.        ])]","[array([[0.47724986, 0.68268949, 0.47724987]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[124, 0]","[0, 0]","[0, 0]","[array([-0.18704229]), array([0., 0., 0.])]",equality_constrained_sqp,[ -0.49914641 -14.58536162  23.45834211],7.301915197488462e-09,1.4210854715202004e-14,34.605255365371704,87.26489538501217,1.0,1,29,True,`gtol` termination condition is satisfied.
89,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,1.57079632679,32,128,32,0,37,1,1.1844816504831588,[0.13696924 0.19592976 0.13696923],[ 7.15602996e-09 -1.71484499e-09 -4.70300324e-09],"[array([-2.15187868e-11]), array([2.09533845, 0.        , 0.        ])]","[array([[0.47724987, 0.68268949, 0.47724987]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[128, 0]","[0, 0]","[0, 0]","[array([-0.28699689]), array([0., 0., 0.])]",equality_constrained_sqp,[  2.94183741 -12.99809972  17.74683483],7.156029963040211e-09,2.1518786752494634e-11,30.02785611152649,96.81038325472335,1.0,1,32,True,`gtol` termination condition is satisfied.
90,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,2.35619449019,39,156,39,0,45,1,1.3034236227790967,[0.13757183 0.19679176 0.13757183],[-1.18616270e-09 -2.64259059e-10  1.56417615e-09],"[array([-1.95399252e-14]), array([2.09533845, 0.        , 0.        ])]","[array([[0.47724987, 0.68268949, 0.47724987]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[156, 0]","[0, 0]","[0, 0]","[array([-0.28825954]), array([0., 0., 0.])]",equality_constrained_sqp,[  3.48216176 -11.56062253  15.15024888],1.5641761497153794e-09,1.9539925233402755e-14,41.239229917526245,53.29263758278589,1.0,1,39,True,`gtol` termination condition is satisfied.
91,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,3,3.14159265359,51,204,51,0,61,1,1.5698071628429087,[-0.31009627 -0.44358202 -0.31009626],[-4.10158757e-09  3.70254055e-09 -1.19476889e-09],"[array([-1.76525461e-14]), array([2.09533845, 0.        , 0.        ])]","[array([[0.47724987, 0.68268949, 0.47724987]]), array([[1., 0., 0.],
       [0., 1., 0.],
       [0., 0., 1.]])]","[204, 0]","[0, 0]","[0, 0]","[array([0.64975662]), array([0., 0., 0.])]",equality_constrained_sqp,[12.93808941 -7.75997473  0.25762551],4.1015875695826765e-09,1.765254609153999e-14,94.06513166427612,42.70734994725747,1.0,1,51,True,`gtol` termination condition is satisfied.
92,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,0.78539816339,54,325,65,0,103,2,0.7399978946732425,[0.04436929 0.06101514 0.06101501 0.04436936],[-4.58561527e-08  7.24760403e-08 -5.56691088e-08  2.27438859e-08],"[array([0.]), array([2.09533845, 0.        , 0.        , 0.        ])]","[array([[0.47724987, 0.65629625, 0.65629624, 0.47724987]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[325, 0]","[0, 0]","[0, 0]","[array([-0.09296878]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[-343.3398236   709.58014494 -729.54167357  372.88551273],7.247604028037813e-08,0.0,229.8239667415619,5.601210806119351e-09,1.0,2,54,True,`xtol` termination condition is satisfied.
93,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,1.57079632679,49,245,49,0,74,1,0.8271028087642096,[0.0750873  0.10325726 0.10325727 0.0750873 ],[ 1.50369540e-09 -2.19016055e-10  4.51835749e-10 -1.82386033e-09],"[array([3.34054562e-10]), array([2.09533845, 0.        , 0.        , 0.        ])]","[array([[0.47724986, 0.65629624, 0.65629625, 0.47724987]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[245, 0]","[0, 0]","[0, 0]","[array([-0.15733332]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[-199.77368904  419.89960388 -439.25077631  228.48003905],1.8238603266551578e-09,3.340545617902535e-10,112.97662115097046,1226.2439946655522,1.0,1,49,True,`gtol` termination condition is satisfied.
94,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,2.35619449019,69,400,80,0,107,4,0.894732257402689,[0.08214199 0.11295809 0.11295747 0.08214091],[ 5.81276293e-07  2.78092851e-07 -3.37601150e-07 -4.99442692e-07],"[array([-1.42108547e-14]), array([2.09533845, 0.        , 0.        , 0.        ])]","[array([[0.47724986, 0.65629625, 0.65629624, 0.47724987]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[400, 0]","[0, 0]","[0, 0]","[array([-0.17211406]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[-148.15812963  315.17935564 -333.92959943  176.03810496],5.812762926965531e-07,1.4210854715202004e-14,296.0799136161804,2.343370689550711e-09,1.0,2,69,True,`xtol` termination condition is satisfied.
95,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,4,3.14159265359,87,495,99,0,135,2,1.0118383396342514,[-0.11311406 -0.15555404 -0.15555005 -0.11311517],[ 1.05236014e-06 -2.35604726e-06  1.63687492e-06 -6.33811259e-08],"[array([2.84217094e-14]), array([2.09533845, 0.        , 0.        , 0.        ])]","[array([[0.47724987, 0.65629624, 0.65629624, 0.47724987]]), array([[1., 0., 0., 0.],
       [0., 1., 0., 0.],
       [0., 0., 1., 0.],
       [0., 0., 0., 1.]])]","[495, 0]","[0, 0]","[0, 0]","[array([0.23701444]), array([0., 0., 0., 0.])]",equality_constrained_sqp,[ 181.71216339 -345.48084146  328.24201285 -155.91062991],2.356047259371996e-06,2.842170943040401e-14,450.2348213195801,3.3888910415584165e-09,1.0,2,87,True,`xtol` termination condition is satisfied.
96,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,5,0.78539816339,311,2058,343,0,511,2,0.7351814342325224,[0.04202605 0.05500679 0.06011718 0.05500668 0.04202635],"[-2.31617583e-07  9.87344563e-08  2.94867300e-08 -9.69280511e-09
  7.28944070e-08]","[array([0.]), array([2.09533845, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.47724988, 0.62465527, 0.6826895 , 0.62465526, 0.47724987]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[2058, 0]","[0, 0]","[0, 0]","[array([-0.08805928]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[ -121.85210007  -231.72708089  1112.8614577  -1448.53972293
   731.27851025]",2.3161758291173618e-07,0.0,2384.542408466339,2.9183709651070882e-09,1.0,2,311,True,`xtol` termination condition is satisfied.
97,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,5,1.57079632679,87,594,99,0,179,2,0.8135465367865105,[0.07019685 0.0918783  0.1004143  0.09187811 0.07019695],"[-5.06536125e-08  7.71823793e-08  3.92749139e-08 -1.12514979e-07
  4.07177666e-08]","[array([-5.68434189e-14]), array([2.09533845, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.47724978, 0.62465526, 0.68268949, 0.62465526, 0.47724987]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[594, 0]","[0, 0]","[0, 0]","[array([-0.14708629]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,"[   22.24930723  -401.6420832   1016.2701252  -1134.36167744
   536.52694536]",1.1251497948616684e-07,5.684341886080802e-14,555.8349258899689,7.519800755747228e-09,1.0,2,87,True,`xtol` termination condition is satisfied.
98,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,5,2.35619449019,85,606,101,0,159,2,0.87339841433219,[0.07689808 0.10065482 0.11000724 0.100654   0.07690356],"[-3.95240847e-06  4.96311466e-07  1.52996988e-06 -3.15981473e-07
  1.52781139e-06]","[array([0.]), array([2.09533845, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.47724982, 0.62465527, 0.68268949, 0.62465526, 0.47724987]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[606, 0]","[0, 0]","[0, 0]","[array([-0.16113579]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[  53.07039208 -403.9539704   903.96233661 -964.42555479  446.96092397],3.952408473950619e-06,0.0,661.3088774681091,5.921067131978661e-09,1.0,2,85,True,`xtol` termination condition is satisfied.
99,gaussian_small,Configuration to test the Gaussian Pulses with differents shifts and n for Ito integrals up to theta.,GaussianLoss,pulse_opt.integrals.losses,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0,0.5,5,3.14159265359,124,846,141,0,261,2,1.0039482408323193,[-0.1208738  -0.15820759 -0.17290559 -0.15820683 -0.12087388],"[-9.24316525e-08 -3.21866732e-07  8.24670553e-08  4.39893543e-07
 -1.80015700e-07]","[array([-4.97379915e-14]), array([2.09533845, 0.        , 0.        , 0.        , 0.        ])]","[array([[0.47724987, 0.62465526, 0.68268949, 0.62465527, 0.47724986]]), array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]","[846, 0]","[0, 0]","[0, 0]","[array([0.25327132]), array([0., 0., 0., 0., 0.])]",equality_constrained_sqp,[ 303.01320867 -543.50842975  330.09895189   30.54930389 -101.71921836],4.398935425364847e-07,4.973799150320701e-14,1088.5209794044495,4.707323349388433e-09,1.0,2,124,True,`xtol` termination condition is satisfied.
